OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-23971","TRN-18586","P102","3","80","0.15","204"
"OL-23972","TRN-18587","P102","2","80","0.1","144"
"OL-23973","TRN-18587","P202","1","65","0.1","58.5"
"OL-23974","TRN-18588","C301","3","55","0","165"
"OL-23975","TRN-18588","P201","2","70","0","140"
"OL-23976","TRN-18588","C302","1","50","0","50"
"OL-23977","TRN-18588","C302","1","50","0","50"
"OL-23978","TRN-18589","P103","1","95","0.05","90.25"
"OL-23979","TRN-18589","C302","1","50","0.05","47.5"
"OL-23980","TRN-18589","C303","2","60","0.05","114"
"OL-23981","TRN-18589","C302","3","50","0.05","142.5"
"OL-23982","TRN-18590","C303","2","60","0","120"
"OL-23983","TRN-18590","P102","3","80","0","240"
"OL-23984","TRN-18590","P203","3","68","0","204"
"OL-23985","TRN-18590","C303","2","60","0","120"
"OL-23986","TRN-18591","C302","3","50","0","150"
"OL-23987","TRN-18591","C301","2","55","0","110"
"OL-23988","TRN-18591","P101","2","85","0","170"
"OL-23989","TRN-18592","P101","2","85","0","170"
"OL-23990","TRN-18592","P201","3","70","0","210"
"OL-23991","TRN-18593","C301","1","55","0","55"
"OL-23992","TRN-18593","P203","1","68","0","68"
"OL-23993","TRN-18593","P102","1","80","0","80"
"OL-23994","TRN-18593","C301","2","55","0","110"
"OL-23995","TRN-18594","P203","2","68","0","136"
"OL-23996","TRN-18594","C304","1","58","0","58"
"OL-23997","TRN-18594","P102","3","80","0","240"
"OL-23998","TRN-18595","P101","2","85","0.15","144.5"
"OL-23999","TRN-18595","P201","3","70","0.15","178.5"
"OL-24000","TRN-18595","C303","3","60","0.15","153"
"OL-24001","TRN-18595","C301","1","55","0.15","46.75"
"OL-24002","TRN-18596","C302","3","50","0","150"
"OL-24003","TRN-18596","C304","2","58","0","116"
"OL-24004","TRN-18597","C301","1","55","0","55"
"OL-24005","TRN-18597","P103","1","95","0","95"
"OL-24006","TRN-18597","P103","3","95","0","285"
"OL-24007","TRN-18597","C304","3","58","0","174"
"OL-24008","TRN-18598","C302","2","50","0","100"
"OL-24009","TRN-18598","C302","2","50","0","100"
"OL-24010","TRN-18598","P203","3","68","0","204"
"OL-24011","TRN-18598","C303","2","60","0","120"
"OL-24012","TRN-18599","P203","3","68","0","204"
"OL-24013","TRN-18600","C302","1","50","0.05","47.5"
"OL-24014","TRN-18601","P201","3","70","0.05","199.5"
"OL-24015","TRN-18602","C302","2","50","0.1","90"
"OL-24016","TRN-18602","C301","2","55","0.1","99"
"OL-24017","TRN-18602","P202","3","65","0.1","175.5"
"OL-24018","TRN-18603","C304","3","58","0","174"
"OL-24019","TRN-18604","P103","3","95","0","285"
"OL-24020","TRN-18605","P202","2","65","0","130"
"OL-24021","TRN-18605","P201","3","70","0","210"
"OL-24022","TRN-18606","P203","1","68","0.05","64.6"
"OL-24023","TRN-18606","C303","2","60","0.05","114"
"OL-24024","TRN-18607","P203","1","68","0","68"
"OL-24025","TRN-18608","C303","2","60","0","120"
"OL-24026","TRN-18608","P201","3","70","0","210"
"OL-24027","TRN-18608","C304","1","58","0","58"
"OL-24028","TRN-18608","C302","2","50","0","100"
"OL-24029","TRN-18609","C303","3","60","0.1","162"
"OL-24030","TRN-18610","C301","2","55","0","110"
"OL-24031","TRN-18610","P201","2","70","0","140"
"OL-24032","TRN-18610","P201","2","70","0","140"
"OL-24033","TRN-18610","P103","1","95","0","95"
"OL-24034","TRN-18611","P202","3","65","0.15","165.75"
"OL-24035","TRN-18611","C303","2","60","0.15","102"
"OL-24036","TRN-18612","C304","2","58","0.05","110.2"
"OL-24037","TRN-18613","P102","2","80","0.1","144"
"OL-24038","TRN-18613","P202","3","65","0.1","175.5"
"OL-24039","TRN-18614","P102","2","80","0","160"
"OL-24040","TRN-18615","P203","3","68","0.1","183.6"
"OL-24041","TRN-18615","P201","1","70","0.1","63"
"OL-24042","TRN-18615","C301","1","55","0.1","49.5"
"OL-24043","TRN-18615","P102","1","80","0.1","72"
"OL-24044","TRN-18616","C303","3","60","0","180"
"OL-24045","TRN-18617","C302","2","50","0","100"
"OL-24046","TRN-18617","C302","3","50","0","150"
"OL-24047","TRN-18618","C302","1","50","0","50"
"OL-24048","TRN-18618","P103","2","95","0","190"
"OL-24049","TRN-18618","P103","2","95","0","190"
"OL-24050","TRN-18618","C304","1","58","0","58"
"OL-24051","TRN-18619","P202","1","65","0","65"
"OL-24052","TRN-18619","P103","3","95","0","285"
"OL-24053","TRN-18620","P201","1","70","0","70"
"OL-24054","TRN-18621","P103","1","95","0","95"
"OL-24055","TRN-18622","C301","1","55","0","55"
"OL-24056","TRN-18622","C304","1","58","0","58"
"OL-24057","TRN-18622","P101","1","85","0","85"
"OL-24058","TRN-18623","C303","3","60","0.05","171"
"OL-24059","TRN-18623","C302","3","50","0.05","142.5"
"OL-24060","TRN-18624","P201","2","70","0","140"
"OL-24061","TRN-18624","C301","3","55","0","165"
"OL-24062","TRN-18625","C304","3","58","0","174"
"OL-24063","TRN-18625","P101","3","85","0","255"
"OL-24064","TRN-18625","P102","3","80","0","240"
"OL-24065","TRN-18626","C303","3","60","0","180"
"OL-24066","TRN-18627","C301","2","55","0","110"
"OL-24067","TRN-18627","C303","1","60","0","60"
"OL-24068","TRN-18628","C302","3","50","0","150"
"OL-24069","TRN-18628","C304","1","58","0","58"
"OL-24070","TRN-18629","P103","2","95","0","190"
"OL-24071","TRN-18630","C301","2","55","0.15","93.5"
"OL-24072","TRN-18630","P102","2","80","0.15","136"
"OL-24073","TRN-18630","C302","2","50","0.15","85"
"OL-24074","TRN-18630","C301","3","55","0.15","140.25"
"OL-24075","TRN-18631","C302","3","50","0","150"
"OL-24076","TRN-18631","C303","2","60","0","120"
"OL-24077","TRN-18631","P103","2","95","0","190"
"OL-24078","TRN-18631","C303","2","60","0","120"
"OL-24079","TRN-18632","P201","3","70","0","210"
"OL-24080","TRN-18633","P202","3","65","0","195"
"OL-24081","TRN-18633","C304","3","58","0","174"
"OL-24082","TRN-18633","C301","3","55","0","165"
"OL-24083","TRN-18634","P101","3","85","0.05","242.25"
"OL-24084","TRN-18634","P103","1","95","0.05","90.25"
"OL-24085","TRN-18634","C302","3","50","0.05","142.5"
"OL-24086","TRN-18635","C303","2","60","0","120"
"OL-24087","TRN-18635","P202","3","65","0","195"
"OL-24088","TRN-18635","P101","3","85","0","255"
"OL-24089","TRN-18635","P102","1","80","0","80"
"OL-24090","TRN-18636","C304","1","58","0.15","49.3"
"OL-24091","TRN-18636","P201","1","70","0.15","59.5"
"OL-24092","TRN-18636","P201","3","70","0.15","178.5"
"OL-24093","TRN-18636","P202","3","65","0.15","165.75"
"OL-24094","TRN-18637","C302","3","50","0","150"
"OL-24095","TRN-18637","P102","1","80","0","80"
"OL-24096","TRN-18638","P202","3","65","0.1","175.5"
"OL-24097","TRN-18638","C303","3","60","0.1","162"
"OL-24098","TRN-18638","P103","3","95","0.1","256.5"
"OL-24099","TRN-18639","C303","3","60","0","180"
"OL-24100","TRN-18639","C302","3","50","0","150"
"OL-24101","TRN-18639","P103","1","95","0","95"
"OL-24102","TRN-18640","P102","3","80","0.05","228"
"OL-24103","TRN-18640","P102","2","80","0.05","152"
"OL-24104","TRN-18640","P202","1","65","0.05","61.75"
"OL-24105","TRN-18640","C304","2","58","0.05","110.2"
"OL-24106","TRN-18641","P203","1","68","0.15","57.8"
"OL-24107","TRN-18641","P202","1","65","0.15","55.25"
"OL-24108","TRN-18641","C304","3","58","0.15","147.9"
"OL-24109","TRN-18642","C303","2","60","0","120"
"OL-24110","TRN-18642","P103","3","95","0","285"
"OL-24111","TRN-18642","C302","2","50","0","100"
"OL-24112","TRN-18643","P102","3","80","0","240"
"OL-24113","TRN-18643","P202","1","65","0","65"
"OL-24114","TRN-18643","P103","2","95","0","190"
"OL-24115","TRN-18644","P202","3","65","0.05","185.25"
"OL-24116","TRN-18645","P102","3","80","0.1","216"
"OL-24117","TRN-18645","P203","2","68","0.1","122.4"
"OL-24118","TRN-18645","C304","2","58","0.1","104.4"
"OL-24119","TRN-18646","C304","1","58","0.15","49.3"
"OL-24120","TRN-18646","P103","3","95","0.15","242.25"
"OL-24121","TRN-18646","C301","1","55","0.15","46.75"
"OL-24122","TRN-18646","C301","2","55","0.15","93.5"
"OL-24123","TRN-18647","P101","2","85","0","170"
"OL-24124","TRN-18647","P201","1","70","0","70"
"OL-24125","TRN-18648","P102","1","80","0.1","72"
"OL-24126","TRN-18648","P203","1","68","0.1","61.2"
"OL-24127","TRN-18648","C303","1","60","0.1","54"
"OL-24128","TRN-18648","C302","3","50","0.1","135"
"OL-24129","TRN-18649","P103","1","95","0","95"
"OL-24130","TRN-18649","C302","1","50","0","50"
"OL-24131","TRN-18650","P102","3","80","0","240"
"OL-24132","TRN-18650","P203","3","68","0","204"
"OL-24133","TRN-18651","C301","3","55","0","165"
"OL-24134","TRN-18651","P201","3","70","0","210"
"OL-24135","TRN-18651","C302","2","50","0","100"
"OL-24136","TRN-18651","P202","2","65","0","130"
"OL-24137","TRN-18652","C301","3","55","0","165"
"OL-24138","TRN-18652","P202","1","65","0","65"
"OL-24139","TRN-18652","C303","2","60","0","120"
"OL-24140","TRN-18653","C304","2","58","0.15","98.6"
"OL-24141","TRN-18653","C302","2","50","0.15","85"
"OL-24142","TRN-18653","P101","2","85","0.15","144.5"
"OL-24143","TRN-18654","C304","3","58","0","174"
"OL-24144","TRN-18654","P201","3","70","0","210"
"OL-24145","TRN-18654","C301","2","55","0","110"
"OL-24146","TRN-18654","P201","2","70","0","140"
"OL-24147","TRN-18655","P203","2","68","0","136"
"OL-24148","TRN-18655","P102","2","80","0","160"
"OL-24149","TRN-18655","P102","1","80","0","80"
"OL-24150","TRN-18656","C301","3","55","0.1","148.5"
"OL-24151","TRN-18656","P101","2","85","0.1","153"
"OL-24152","TRN-18656","P103","3","95","0.1","256.5"
"OL-24153","TRN-18656","P103","3","95","0.1","256.5"
"OL-24154","TRN-18657","P103","2","95","0","190"
"OL-24155","TRN-18657","C303","1","60","0","60"
"OL-24156","TRN-18657","C302","1","50","0","50"
"OL-24157","TRN-18658","P102","2","80","0.15","136"
"OL-24158","TRN-18659","C302","1","50","0","50"
"OL-24159","TRN-18660","P203","1","68","0","68"
"OL-24160","TRN-18660","P103","3","95","0","285"
"OL-24161","TRN-18661","P101","1","85","0","85"
"OL-24162","TRN-18661","C302","1","50","0","50"
"OL-24163","TRN-18661","P103","1","95","0","95"
"OL-24164","TRN-18662","P102","2","80","0","160"
"OL-24165","TRN-18662","P201","1","70","0","70"
"OL-24166","TRN-18663","P102","1","80","0.05","76"
"OL-24167","TRN-18663","C304","3","58","0.05","165.3"
"OL-24168","TRN-18663","P101","1","85","0.05","80.75"
"OL-24169","TRN-18663","P203","2","68","0.05","129.2"
"OL-24170","TRN-18664","P103","3","95","0","285"
"OL-24171","TRN-18664","C301","3","55","0","165"
"OL-24172","TRN-18664","C304","1","58","0","58"
"OL-24173","TRN-18664","C304","1","58","0","58"
"OL-24174","TRN-18665","P203","1","68","0.15","57.8"
"OL-24175","TRN-18665","P103","1","95","0.15","80.75"
"OL-24176","TRN-18665","P201","3","70","0.15","178.5"
"OL-24177","TRN-18666","P202","2","65","0","130"
"OL-24178","TRN-18666","P201","2","70","0","140"
"OL-24179","TRN-18666","P101","2","85","0","170"
"OL-24180","TRN-18667","C301","2","55","0","110"
"OL-24181","TRN-18667","P101","3","85","0","255"
"OL-24182","TRN-18667","C303","2","60","0","120"
"OL-24183","TRN-18668","C304","3","58","0","174"
"OL-24184","TRN-18669","P202","2","65","0","130"
"OL-24185","TRN-18670","C304","3","58","0.05","165.3"
"OL-24186","TRN-18670","P102","1","80","0.05","76"
"OL-24187","TRN-18670","P202","2","65","0.05","123.5"
"OL-24188","TRN-18670","P203","2","68","0.05","129.2"
"OL-24189","TRN-18671","P103","2","95","0","190"
"OL-24190","TRN-18671","C303","2","60","0","120"
"OL-24191","TRN-18672","P202","2","65","0","130"
"OL-24192","TRN-18673","C302","3","50","0","150"
"OL-24193","TRN-18673","P203","1","68","0","68"
"OL-24194","TRN-18674","C301","2","55","0","110"
"OL-24195","TRN-18674","P102","3","80","0","240"
"OL-24196","TRN-18674","C304","3","58","0","174"
"OL-24197","TRN-18674","C304","1","58","0","58"
"OL-24198","TRN-18675","P103","2","95","0","190"
"OL-24199","TRN-18675","C302","2","50","0","100"
"OL-24200","TRN-18675","C303","3","60","0","180"
"OL-24201","TRN-18675","P102","2","80","0","160"
"OL-24202","TRN-18676","P203","3","68","0","204"
"OL-24203","TRN-18676","P102","2","80","0","160"
"OL-24204","TRN-18676","C302","2","50","0","100"
"OL-24205","TRN-18676","P202","2","65","0","130"
"OL-24206","TRN-18677","P102","3","80","0","240"
"OL-24207","TRN-18678","P102","1","80","0.1","72"
"OL-24208","TRN-18678","C304","3","58","0.1","156.6"
"OL-24209","TRN-18679","P202","2","65","0","130"
"OL-24210","TRN-18680","P201","3","70","0.1","189"
"OL-24211","TRN-18680","P201","2","70","0.1","126"
"OL-24212","TRN-18680","P202","2","65","0.1","117"
"OL-24213","TRN-18681","P103","2","95","0","190"
"OL-24214","TRN-18681","C303","2","60","0","120"
"OL-24215","TRN-18682","P102","1","80","0.1","72"
"OL-24216","TRN-18682","P101","2","85","0.1","153"
"OL-24217","TRN-18682","P203","3","68","0.1","183.6"
"OL-24218","TRN-18683","C304","1","58","0.1","52.2"
"OL-24219","TRN-18683","C301","2","55","0.1","99"
"OL-24220","TRN-18683","P201","2","70","0.1","126"
"OL-24221","TRN-18683","P101","2","85","0.1","153"
"OL-24222","TRN-18684","P202","2","65","0.15","110.5"
"OL-24223","TRN-18684","C302","2","50","0.15","85"
"OL-24224","TRN-18685","C304","1","58","0","58"
"OL-24225","TRN-18685","P103","3","95","0","285"
"OL-24226","TRN-18686","P102","1","80","0","80"
"OL-24227","TRN-18686","P101","2","85","0","170"
"OL-24228","TRN-18686","P203","1","68","0","68"
"OL-24229","TRN-18687","P201","2","70","0","140"
"OL-24230","TRN-18687","C303","2","60","0","120"
"OL-24231","TRN-18687","P102","1","80","0","80"
"OL-24232","TRN-18688","C301","1","55","0","55"
"OL-24233","TRN-18689","P203","3","68","0.15","173.4"
"OL-24234","TRN-18689","P203","3","68","0.15","173.4"
"OL-24235","TRN-18689","P202","2","65","0.15","110.5"
"OL-24236","TRN-18690","P203","1","68","0","68"
"OL-24237","TRN-18691","P203","2","68","0.15","115.6"
"OL-24238","TRN-18691","P103","3","95","0.15","242.25"
"OL-24239","TRN-18692","P101","3","85","0","255"
"OL-24240","TRN-18692","C301","1","55","0","55"
"OL-24241","TRN-18693","C301","2","55","0","110"
"OL-24242","TRN-18693","C302","3","50","0","150"
"OL-24243","TRN-18693","C302","2","50","0","100"
"OL-24244","TRN-18694","C304","2","58","0","116"
"OL-24245","TRN-18694","P203","3","68","0","204"
"OL-24246","TRN-18694","P103","3","95","0","285"
"OL-24247","TRN-18694","C301","2","55","0","110"
"OL-24248","TRN-18695","P203","1","68","0","68"
"OL-24249","TRN-18695","C303","3","60","0","180"
"OL-24250","TRN-18696","P202","2","65","0","130"
"OL-24251","TRN-18696","P203","1","68","0","68"
"OL-24252","TRN-18696","C301","2","55","0","110"
"OL-24253","TRN-18696","C303","3","60","0","180"
"OL-24254","TRN-18697","P202","1","65","0","65"
"OL-24255","TRN-18698","C301","3","55","0","165"
"OL-24256","TRN-18699","P103","3","95","0","285"
"OL-24257","TRN-18699","P102","2","80","0","160"
"OL-24258","TRN-18699","C301","3","55","0","165"
"OL-24259","TRN-18700","C301","2","55","0","110"
"OL-24260","TRN-18700","P201","2","70","0","140"
"OL-24261","TRN-18700","P103","2","95","0","190"
"OL-24262","TRN-18700","P201","2","70","0","140"
"OL-24263","TRN-18701","P102","3","80","0","240"
"OL-24264","TRN-18702","C302","1","50","0","50"
"OL-24265","TRN-18703","P102","3","80","0.15","204"
"OL-24266","TRN-18703","C302","3","50","0.15","127.5"
"OL-24267","TRN-18703","P203","3","68","0.15","173.4"
"OL-24268","TRN-18703","C303","3","60","0.15","153"
"OL-24269","TRN-18704","P201","1","70","0","70"
"OL-24270","TRN-18704","P203","3","68","0","204"
"OL-24271","TRN-18705","C301","2","55","0","110"
"OL-24272","TRN-18705","C304","3","58","0","174"
"OL-24273","TRN-18706","C303","1","60","0.1","54"
"OL-24274","TRN-18706","P203","2","68","0.1","122.4"
"OL-24275","TRN-18706","P103","3","95","0.1","256.5"
"OL-24276","TRN-18707","C304","2","58","0.1","104.4"
"OL-24277","TRN-18708","C302","1","50","0","50"
"OL-24278","TRN-18708","C301","1","55","0","55"
"OL-24279","TRN-18708","P202","1","65","0","65"
"OL-24280","TRN-18709","P103","3","95","0","285"
"OL-24281","TRN-18709","C304","3","58","0","174"
"OL-24282","TRN-18710","P202","2","65","0","130"
"OL-24283","TRN-18710","P201","1","70","0","70"
"OL-24284","TRN-18710","P203","2","68","0","136"
"OL-24285","TRN-18711","P101","2","85","0","170"
"OL-24286","TRN-18711","C301","3","55","0","165"
"OL-24287","TRN-18711","P201","1","70","0","70"
"OL-24288","TRN-18711","P101","2","85","0","170"
"OL-24289","TRN-18712","C302","1","50","0.1","45"
"OL-24290","TRN-18713","P103","1","95","0","95"
"OL-24291","TRN-18714","P103","1","95","0","95"
"OL-24292","TRN-18715","P202","2","65","0.1","117"
"OL-24293","TRN-18716","C304","1","58","0","58"
"OL-24294","TRN-18716","P102","3","80","0","240"
"OL-24295","TRN-18716","P103","3","95","0","285"
"OL-24296","TRN-18716","P202","2","65","0","130"
"OL-24297","TRN-18717","P101","2","85","0.05","161.5"
"OL-24298","TRN-18717","C301","3","55","0.05","156.75"
"OL-24299","TRN-18717","P203","3","68","0.05","193.8"
"OL-24300","TRN-18718","C304","2","58","0","116"
"OL-24301","TRN-18718","C302","1","50","0","50"
"OL-24302","TRN-18718","C304","2","58","0","116"
"OL-24303","TRN-18719","P101","3","85","0","255"
"OL-24304","TRN-18719","C302","1","50","0","50"
"OL-24305","TRN-18719","C301","2","55","0","110"
"OL-24306","TRN-18720","C302","2","50","0.1","90"
"OL-24307","TRN-18720","P201","2","70","0.1","126"
"OL-24308","TRN-18720","P103","3","95","0.1","256.5"
"OL-24309","TRN-18721","P103","1","95","0","95"
"OL-24310","TRN-18721","P201","2","70","0","140"
"OL-24311","TRN-18721","P101","3","85","0","255"
"OL-24312","TRN-18721","C304","3","58","0","174"
"OL-24313","TRN-18722","P103","2","95","0.1","171"
"OL-24314","TRN-18722","P202","1","65","0.1","58.5"
"OL-24315","TRN-18723","C304","3","58","0","174"
"OL-24316","TRN-18724","P203","3","68","0","204"
"OL-24317","TRN-18724","P203","3","68","0","204"
"OL-24318","TRN-18725","P103","3","95","0.05","270.75"
"OL-24319","TRN-18725","P101","3","85","0.05","242.25"
"OL-24320","TRN-18726","P203","2","68","0.1","122.4"
"OL-24321","TRN-18726","P103","1","95","0.1","85.5"
"OL-24322","TRN-18726","P101","2","85","0.1","153"
"OL-24323","TRN-18727","C304","3","58","0","174"
"OL-24324","TRN-18727","C301","2","55","0","110"
"OL-24325","TRN-18727","P101","1","85","0","85"
"OL-24326","TRN-18728","P102","3","80","0.05","228"
"OL-24327","TRN-18729","P202","1","65","0","65"
"OL-24328","TRN-18729","P201","1","70","0","70"
"OL-24329","TRN-18729","C302","3","50","0","150"
"OL-24330","TRN-18730","P101","3","85","0","255"
"OL-24331","TRN-18730","P202","1","65","0","65"
"OL-24332","TRN-18731","C301","3","55","0","165"
"OL-24333","TRN-18731","P201","3","70","0","210"
"OL-24334","TRN-18732","C302","3","50","0.05","142.5"
"OL-24335","TRN-18732","P203","2","68","0.05","129.2"
"OL-24336","TRN-18732","P101","2","85","0.05","161.5"
"OL-24337","TRN-18733","P202","1","65","0","65"
"OL-24338","TRN-18733","P103","3","95","0","285"
"OL-24339","TRN-18734","C302","3","50","0","150"
"OL-24340","TRN-18734","C302","1","50","0","50"
"OL-24341","TRN-18735","P102","1","80","0","80"
"OL-24342","TRN-18735","P203","3","68","0","204"
"OL-24343","TRN-18735","P103","3","95","0","285"
"OL-24344","TRN-18735","C301","3","55","0","165"
"OL-24345","TRN-18736","C301","1","55","0","55"
"OL-24346","TRN-18736","P201","1","70","0","70"
"OL-24347","TRN-18737","C302","2","50","0","100"
"OL-24348","TRN-18737","C304","2","58","0","116"
"OL-24349","TRN-18737","P102","3","80","0","240"
"OL-24350","TRN-18738","C304","1","58","0","58"
"OL-24351","TRN-18738","P101","3","85","0","255"
"OL-24352","TRN-18739","C301","2","55","0.1","99"
"OL-24353","TRN-18739","C304","2","58","0.1","104.4"
"OL-24354","TRN-18739","C303","2","60","0.1","108"
"OL-24355","TRN-18739","P203","3","68","0.1","183.6"
