ShipmentID,TransactionID,Carrier,ShipDate,DeliveryDate
"SHP-3603","TRN-17920","ChocoExpress","2025-06-05","2025-06-10"
"SHP-3604","TRN-17921","ChocoExpress","2024-07-15","2024-07-21"
"SHP-3605","TRN-17923","UPS","2022-05-13","2022-05-18"
"SHP-3606","TRN-17926","UPS","2023-02-10","2023-02-13"
"SHP-3607","TRN-17931","ChocoExpress","2022-06-24","2022-06-26"
"SHP-3608","TRN-17933","FedEx","2025-04-04","2025-04-08"
"SHP-3609","TRN-17942","FedEx","2022-05-13","2022-05-17"
"SHP-3610","TRN-17947","SweetHaul Logistics","2023-10-27","2023-10-29"
"SHP-3611","TRN-17950","FedEx","2023-07-09","2023-07-12"
"SHP-3612","TRN-17953","FedEx","2023-04-07","2023-04-13"
"SHP-3613","TRN-17956","UPS","2025-04-15","2025-04-17"
"SHP-3614","TRN-17957","ChocoExpress","2024-12-19","2024-12-22"
"SHP-3615","TRN-17959","UPS","2025-01-25","2025-01-28"
"SHP-3616","TRN-17960","SweetHaul Logistics","2024-12-07","2024-12-11"
"SHP-3617","TRN-17964","UPS","2025-04-12","2025-04-18"
"SHP-3618","TRN-17966","SweetHaul Logistics","2024-10-31","2024-11-06"
"SHP-3619","TRN-17969","ChocoExpress","2022-05-28","2022-05-30"
"SHP-3620","TRN-17970","SweetHaul Logistics","2022-07-06","2022-07-12"
"SHP-3621","TRN-17972","UPS","2022-09-20","2022-09-25"
"SHP-3622","TRN-17975","SweetHaul Logistics","2025-05-23","2025-05-25"
"SHP-3623","TRN-17976","SweetHaul Logistics","2022-10-23","2022-10-26"
"SHP-3624","TRN-17979","FedEx","2022-08-25","2022-08-28"
"SHP-3625","TRN-17981","UPS","2022-07-14","2022-07-17"
"SHP-3626","TRN-17982","FedEx","2025-06-29","2025-07-03"
"SHP-3627","TRN-17988","FedEx","2023-04-03","2023-04-09"
"SHP-3628","TRN-17992","FedEx","2022-04-23","2022-04-28"
"SHP-3629","TRN-17993","ChocoExpress","2024-05-10","2024-05-12"
"SHP-3630","TRN-17994","UPS","2022-02-20","2022-02-22"
"SHP-3631","TRN-17997","SweetHaul Logistics","2024-09-25","2024-09-29"
"SHP-3632","TRN-18001","FedEx","2024-02-27","2024-02-29"
"SHP-3633","TRN-18003","FedEx","2023-07-24","2023-07-27"
"SHP-3634","TRN-18005","SweetHaul Logistics","2024-10-28","2024-10-31"
"SHP-3635","TRN-18006","SweetHaul Logistics","2022-02-02","2022-02-08"
"SHP-3636","TRN-18008","UPS","2023-05-18","2023-05-23"
"SHP-3637","TRN-18009","ChocoExpress","2022-06-04","2022-06-06"
"SHP-3638","TRN-18010","ChocoExpress","2023-12-01","2023-12-04"
"SHP-3639","TRN-18011","SweetHaul Logistics","2025-03-04","2025-03-10"
"SHP-3640","TRN-18012","SweetHaul Logistics","2024-06-23","2024-06-29"
"SHP-3641","TRN-18015","ChocoExpress","2022-07-23","2022-07-25"
"SHP-3642","TRN-18020","UPS","2024-01-12","2024-01-17"
"SHP-3643","TRN-18023","ChocoExpress","2023-12-13","2023-12-15"
"SHP-3644","TRN-18027","FedEx","2024-06-30","2024-07-03"
"SHP-3645","TRN-18032","ChocoExpress","2022-11-22","2022-11-24"
"SHP-3646","TRN-18033","ChocoExpress","2023-03-05","2023-03-11"
"SHP-3647","TRN-18037","FedEx","2023-09-03","2023-09-05"
"SHP-3648","TRN-18041","FedEx","2025-03-29","2025-04-02"
"SHP-3649","TRN-18044","UPS","2022-12-03","2022-12-05"
"SHP-3650","TRN-18045","FedEx","2025-09-03","2025-09-07"
"SHP-3651","TRN-18054","ChocoExpress","2024-06-03","2024-06-09"
"SHP-3652","TRN-18055","SweetHaul Logistics","2025-07-02","2025-07-04"
"SHP-3653","TRN-18060","UPS","2023-06-22","2023-06-24"
"SHP-3654","TRN-18061","SweetHaul Logistics","2022-01-12","2022-01-16"
"SHP-3655","TRN-18065","FedEx","2022-12-22","2022-12-25"
"SHP-3656","TRN-18066","SweetHaul Logistics","2022-06-21","2022-06-25"
"SHP-3657","TRN-18067","ChocoExpress","2022-09-04","2022-09-06"
"SHP-3658","TRN-18069","FedEx","2023-05-24","2023-05-30"
"SHP-3659","TRN-18070","FedEx","2023-01-10","2023-01-16"
"SHP-3660","TRN-18071","SweetHaul Logistics","2023-02-04","2023-02-07"
"SHP-3661","TRN-18073","ChocoExpress","2022-10-02","2022-10-07"
"SHP-3662","TRN-18075","ChocoExpress","2023-12-18","2023-12-20"
"SHP-3663","TRN-18082","ChocoExpress","2023-01-24","2023-01-26"
"SHP-3664","TRN-18083","ChocoExpress","2023-02-14","2023-02-16"
"SHP-3665","TRN-18085","FedEx","2024-06-06","2024-06-12"
"SHP-3666","TRN-18087","ChocoExpress","2023-05-28","2023-05-31"
"SHP-3667","TRN-18089","FedEx","2022-10-31","2022-11-05"
"SHP-3668","TRN-18092","UPS","2023-10-22","2023-10-24"
"SHP-3669","TRN-18094","ChocoExpress","2023-02-18","2023-02-22"
"SHP-3670","TRN-18097","FedEx","2022-07-15","2022-07-19"
"SHP-3671","TRN-18098","ChocoExpress","2024-11-20","2024-11-26"
"SHP-3672","TRN-18099","ChocoExpress","2025-09-17","2025-09-22"
"SHP-3673","TRN-18100","UPS","2023-05-26","2023-06-01"
"SHP-3674","TRN-18101","UPS","2023-12-03","2023-12-05"
"SHP-3675","TRN-18102","FedEx","2025-08-25","2025-08-31"
"SHP-3676","TRN-18107","UPS","2022-07-17","2022-07-20"
"SHP-3677","TRN-18109","SweetHaul Logistics","2022-06-30","2022-07-04"
"SHP-3678","TRN-18110","SweetHaul Logistics","2024-03-16","2024-03-19"
"SHP-3679","TRN-18111","ChocoExpress","2023-01-24","2023-01-27"
"SHP-3680","TRN-18112","ChocoExpress","2023-01-26","2023-01-29"
"SHP-3681","TRN-18113","FedEx","2022-06-15","2022-06-18"
"SHP-3682","TRN-18114","FedEx","2024-12-07","2024-12-12"
"SHP-3683","TRN-18115","ChocoExpress","2023-08-12","2023-08-16"
"SHP-3684","TRN-18122","ChocoExpress","2024-04-24","2024-04-26"
"SHP-3685","TRN-18123","SweetHaul Logistics","2024-11-10","2024-11-12"
"SHP-3686","TRN-18125","UPS","2025-03-31","2025-04-04"
"SHP-3687","TRN-18126","ChocoExpress","2022-10-20","2022-10-25"
"SHP-3688","TRN-18127","UPS","2023-04-28","2023-05-03"
"SHP-3689","TRN-18132","SweetHaul Logistics","2023-01-15","2023-01-21"
"SHP-3690","TRN-18138","FedEx","2023-04-16","2023-04-18"
"SHP-3691","TRN-18141","ChocoExpress","2025-07-06","2025-07-11"
"SHP-3692","TRN-18144","FedEx","2025-06-04","2025-06-09"
"SHP-3693","TRN-18145","SweetHaul Logistics","2023-04-28","2023-05-04"
"SHP-3694","TRN-18146","SweetHaul Logistics","2024-01-12","2024-01-16"
"SHP-3695","TRN-18147","FedEx","2022-07-27","2022-08-01"
"SHP-3696","TRN-18151","ChocoExpress","2025-09-19","2025-09-21"
"SHP-3697","TRN-18153","UPS","2024-09-14","2024-09-19"
"SHP-3698","TRN-18155","SweetHaul Logistics","2022-01-24","2022-01-30"
"SHP-3699","TRN-18156","ChocoExpress","2023-05-15","2023-05-19"
"SHP-3700","TRN-18157","SweetHaul Logistics","2024-04-12","2024-04-14"
"SHP-3701","TRN-18158","UPS","2024-05-14","2024-05-18"
"SHP-3702","TRN-18159","SweetHaul Logistics","2025-10-19","2025-10-23"
"SHP-3703","TRN-18160","UPS","2023-12-03","2023-12-09"
"SHP-3704","TRN-18161","SweetHaul Logistics","2024-08-28","2024-09-02"
"SHP-3705","TRN-18164","ChocoExpress","2022-03-12","2022-03-14"
"SHP-3706","TRN-18170","ChocoExpress","2024-02-05","2024-02-08"
"SHP-3707","TRN-18171","ChocoExpress","2023-01-31","2023-02-03"
"SHP-3708","TRN-18173","UPS","2023-12-15","2023-12-18"
"SHP-3709","TRN-18174","ChocoExpress","2023-06-10","2023-06-12"
"SHP-3710","TRN-18175","FedEx","2023-10-22","2023-10-24"
"SHP-3711","TRN-18177","FedEx","2024-10-31","2024-11-05"
"SHP-3712","TRN-18180","SweetHaul Logistics","2022-07-04","2022-07-10"
"SHP-3713","TRN-18183","UPS","2025-01-04","2025-01-06"
"SHP-3714","TRN-18185","ChocoExpress","2024-08-05","2024-08-09"
"SHP-3715","TRN-18187","ChocoExpress","2022-01-18","2022-01-20"
"SHP-3716","TRN-18190","FedEx","2024-01-13","2024-01-15"
"SHP-3717","TRN-18195","UPS","2024-06-06","2024-06-11"
"SHP-3718","TRN-18196","ChocoExpress","2024-01-25","2024-01-31"
"SHP-3719","TRN-18200","ChocoExpress","2023-10-20","2023-10-24"
"SHP-3720","TRN-18202","UPS","2023-05-01","2023-05-06"
"SHP-3721","TRN-18206","ChocoExpress","2023-12-18","2023-12-22"
"SHP-3722","TRN-18207","UPS","2024-08-31","2024-09-05"
"SHP-3723","TRN-18208","UPS","2025-09-06","2025-09-09"
"SHP-3724","TRN-18212","SweetHaul Logistics","2022-07-14","2022-07-19"
"SHP-3725","TRN-18213","FedEx","2024-07-02","2024-07-08"
"SHP-3726","TRN-18215","FedEx","2023-03-22","2023-03-27"
"SHP-3727","TRN-18216","UPS","2022-02-05","2022-02-11"
"SHP-3728","TRN-18220","UPS","2022-11-08","2022-11-12"
"SHP-3729","TRN-18221","ChocoExpress","2023-03-29","2023-04-01"
"SHP-3730","TRN-18226","ChocoExpress","2022-10-16","2022-10-20"
"SHP-3731","TRN-18231","FedEx","2022-03-25","2022-03-28"
"SHP-3732","TRN-18233","ChocoExpress","2025-01-10","2025-01-16"
"SHP-3733","TRN-18236","SweetHaul Logistics","2025-04-25","2025-04-27"
"SHP-3734","TRN-18238","SweetHaul Logistics","2024-05-08","2024-05-10"
"SHP-3735","TRN-18241","FedEx","2023-03-13","2023-03-18"
"SHP-3736","TRN-18244","SweetHaul Logistics","2023-11-09","2023-11-14"
"SHP-3737","TRN-18247","SweetHaul Logistics","2022-11-01","2022-11-05"
"SHP-3738","TRN-18248","FedEx","2025-10-21","2025-10-23"
"SHP-3739","TRN-18252","UPS","2023-02-13","2023-02-17"
"SHP-3740","TRN-18255","UPS","2022-05-08","2022-05-11"
"SHP-3741","TRN-18256","UPS","2025-07-19","2025-07-25"
"SHP-3742","TRN-18258","ChocoExpress","2024-03-16","2024-03-21"
"SHP-3743","TRN-18261","SweetHaul Logistics","2024-10-21","2024-10-23"
"SHP-3744","TRN-18267","UPS","2025-07-04","2025-07-06"
"SHP-3745","TRN-18268","ChocoExpress","2025-06-11","2025-06-15"
"SHP-3746","TRN-18271","ChocoExpress","2022-05-10","2022-05-16"
"SHP-3747","TRN-18273","ChocoExpress","2022-09-29","2022-10-02"
"SHP-3748","TRN-18274","SweetHaul Logistics","2022-06-05","2022-06-09"
"SHP-3749","TRN-18275","FedEx","2023-05-25","2023-05-28"
"SHP-3750","TRN-18277","FedEx","2023-10-17","2023-10-21"
"SHP-3751","TRN-18278","SweetHaul Logistics","2024-11-24","2024-11-29"
"SHP-3752","TRN-18279","UPS","2025-05-07","2025-05-09"
"SHP-3753","TRN-18280","UPS","2023-07-21","2023-07-25"
"SHP-3754","TRN-18281","ChocoExpress","2022-12-11","2022-12-15"
"SHP-3755","TRN-18282","ChocoExpress","2024-04-26","2024-04-28"
"SHP-3756","TRN-18288","UPS","2025-08-31","2025-09-02"
"SHP-3757","TRN-18289","SweetHaul Logistics","2022-09-26","2022-10-01"
"SHP-3758","TRN-18291","SweetHaul Logistics","2022-03-06","2022-03-09"
"SHP-3759","TRN-18293","UPS","2023-12-16","2023-12-21"
"SHP-3760","TRN-18304","ChocoExpress","2024-04-24","2024-04-30"
"SHP-3761","TRN-18311","FedEx","2023-10-02","2023-10-04"
"SHP-3762","TRN-18313","ChocoExpress","2024-10-29","2024-11-04"
"SHP-3763","TRN-18314","SweetHaul Logistics","2024-04-17","2024-04-23"
"SHP-3764","TRN-18317","FedEx","2023-11-10","2023-11-15"
"SHP-3765","TRN-18321","FedEx","2022-08-10","2022-08-13"
"SHP-3766","TRN-18322","SweetHaul Logistics","2023-05-29","2023-06-03"
"SHP-3767","TRN-18326","UPS","2024-06-26","2024-07-01"
"SHP-3768","TRN-18328","UPS","2025-08-31","2025-09-03"
"SHP-3769","TRN-18329","ChocoExpress","2022-09-19","2022-09-21"
"SHP-3770","TRN-18330","UPS","2022-02-24","2022-02-26"
"SHP-3771","TRN-18331","UPS","2024-01-17","2024-01-19"
"SHP-3772","TRN-18335","FedEx","2023-04-11","2023-04-17"
"SHP-3773","TRN-18336","ChocoExpress","2022-01-22","2022-01-27"
"SHP-3774","TRN-18340","SweetHaul Logistics","2023-09-20","2023-09-23"
"SHP-3775","TRN-18343","SweetHaul Logistics","2024-12-26","2025-01-01"
"SHP-3776","TRN-18344","FedEx","2023-11-12","2023-11-14"
"SHP-3777","TRN-18346","FedEx","2023-11-30","2023-12-06"
"SHP-3778","TRN-18347","UPS","2024-04-30","2024-05-02"
"SHP-3779","TRN-18349","ChocoExpress","2023-09-13","2023-09-16"
"SHP-3780","TRN-18353","FedEx","2023-01-17","2023-01-19"
"SHP-3781","TRN-18354","ChocoExpress","2025-07-02","2025-07-06"
"SHP-3782","TRN-18357","ChocoExpress","2024-05-06","2024-05-09"
"SHP-3783","TRN-18359","FedEx","2023-03-01","2023-03-04"
"SHP-3784","TRN-18361","ChocoExpress","2022-03-09","2022-03-13"
"SHP-3785","TRN-18366","UPS","2025-10-24","2025-10-29"
"SHP-3786","TRN-18369","FedEx","2023-10-08","2023-10-13"
"SHP-3787","TRN-18372","UPS","2022-03-20","2022-03-23"
"SHP-3788","TRN-18373","ChocoExpress","2022-11-20","2022-11-23"
"SHP-3789","TRN-18377","FedEx","2023-05-21","2023-05-23"
"SHP-3790","TRN-18379","FedEx","2022-01-17","2022-01-21"
"SHP-3791","TRN-18381","UPS","2024-07-18","2024-07-24"
"SHP-3792","TRN-18383","FedEx","2023-04-03","2023-04-08"
"SHP-3793","TRN-18384","FedEx","2022-02-24","2022-03-02"
"SHP-3794","TRN-18386","SweetHaul Logistics","2024-06-11","2024-06-14"
"SHP-3795","TRN-18387","UPS","2024-10-11","2024-10-13"
"SHP-3796","TRN-18391","UPS","2025-08-24","2025-08-30"
"SHP-3797","TRN-18394","ChocoExpress","2023-08-08","2023-08-14"
"SHP-3798","TRN-18395","FedEx","2022-05-18","2022-05-20"
"SHP-3799","TRN-18397","SweetHaul Logistics","2025-05-06","2025-05-08"
"SHP-3800","TRN-18398","FedEx","2022-04-20","2022-04-26"
"SHP-3801","TRN-18401","SweetHaul Logistics","2024-07-13","2024-07-15"
"SHP-3802","TRN-18403","ChocoExpress","2023-05-16","2023-05-22"
"SHP-3803","TRN-18404","UPS","2024-07-21","2024-07-26"
"SHP-3804","TRN-18405","UPS","2022-08-07","2022-08-09"
"SHP-3805","TRN-18410","SweetHaul Logistics","2024-12-27","2024-12-31"
"SHP-3806","TRN-18412","ChocoExpress","2023-04-06","2023-04-12"
"SHP-3807","TRN-18414","UPS","2023-01-19","2023-01-21"
"SHP-3808","TRN-18416","ChocoExpress","2025-10-05","2025-10-10"
"SHP-3809","TRN-18421","UPS","2025-08-12","2025-08-15"
"SHP-3810","TRN-18422","FedEx","2023-12-20","2023-12-24"
"SHP-3811","TRN-18423","ChocoExpress","2022-10-08","2022-10-11"
"SHP-3812","TRN-18426","SweetHaul Logistics","2025-04-14","2025-04-20"
"SHP-3813","TRN-18428","FedEx","2024-04-30","2024-05-04"
"SHP-3814","TRN-18429","ChocoExpress","2022-05-31","2022-06-06"
"SHP-3815","TRN-18435","FedEx","2022-11-01","2022-11-05"
"SHP-3816","TRN-18436","SweetHaul Logistics","2023-07-29","2023-08-03"
"SHP-3817","TRN-18439","SweetHaul Logistics","2024-01-31","2024-02-03"
"SHP-3818","TRN-18440","SweetHaul Logistics","2022-04-23","2022-04-27"
"SHP-3819","TRN-18444","ChocoExpress","2024-07-28","2024-07-31"
"SHP-3820","TRN-18445","FedEx","2022-11-12","2022-11-17"
"SHP-3821","TRN-18446","FedEx","2024-07-27","2024-07-31"
"SHP-3822","TRN-18447","SweetHaul Logistics","2022-04-28","2022-05-02"
"SHP-3823","TRN-18448","ChocoExpress","2022-02-03","2022-02-05"
"SHP-3824","TRN-18451","ChocoExpress","2023-02-24","2023-02-26"
"SHP-3825","TRN-18452","UPS","2024-03-07","2024-03-09"
"SHP-3826","TRN-18458","SweetHaul Logistics","2024-06-20","2024-06-22"
"SHP-3827","TRN-18459","FedEx","2025-05-25","2025-05-29"
"SHP-3828","TRN-18461","SweetHaul Logistics","2023-10-23","2023-10-25"
"SHP-3829","TRN-18466","UPS","2025-04-16","2025-04-22"
"SHP-3830","TRN-18468","SweetHaul Logistics","2024-12-31","2025-01-05"
"SHP-3831","TRN-18470","SweetHaul Logistics","2023-05-24","2023-05-29"
"SHP-3832","TRN-18471","UPS","2022-01-25","2022-01-27"
"SHP-3833","TRN-18472","UPS","2025-06-14","2025-06-20"
"SHP-3834","TRN-18476","ChocoExpress","2024-09-09","2024-09-15"
"SHP-3835","TRN-18480","SweetHaul Logistics","2025-09-20","2025-09-25"
"SHP-3836","TRN-18481","UPS","2025-07-27","2025-07-30"
"SHP-3837","TRN-18483","UPS","2025-09-05","2025-09-09"
"SHP-3838","TRN-18484","UPS","2024-07-11","2024-07-14"
"SHP-3839","TRN-18485","ChocoExpress","2023-03-09","2023-03-13"
"SHP-3840","TRN-18486","FedEx","2024-08-07","2024-08-11"
"SHP-3841","TRN-18487","FedEx","2025-07-30","2025-08-02"
"SHP-3842","TRN-18493","UPS","2024-02-26","2024-03-01"
"SHP-3843","TRN-18496","SweetHaul Logistics","2022-02-17","2022-02-19"
"SHP-3844","TRN-18500","UPS","2022-03-04","2022-03-08"
"SHP-3845","TRN-18502","FedEx","2024-10-07","2024-10-13"
"SHP-3846","TRN-18504","UPS","2024-07-09","2024-07-12"
"SHP-3847","TRN-18505","FedEx","2022-05-04","2022-05-09"
"SHP-3848","TRN-18506","FedEx","2022-12-02","2022-12-05"
"SHP-3849","TRN-18508","FedEx","2023-09-18","2023-09-23"
"SHP-3850","TRN-18509","ChocoExpress","2024-07-11","2024-07-14"
"SHP-3851","TRN-18512","SweetHaul Logistics","2025-08-09","2025-08-11"
"SHP-3852","TRN-18516","FedEx","2024-07-14","2024-07-17"
"SHP-3853","TRN-18517","SweetHaul Logistics","2023-06-20","2023-06-26"
"SHP-3854","TRN-18519","ChocoExpress","2022-05-05","2022-05-10"
"SHP-3855","TRN-18520","ChocoExpress","2025-03-23","2025-03-25"
"SHP-3856","TRN-18522","UPS","2023-05-25","2023-05-31"
"SHP-3857","TRN-18525","ChocoExpress","2024-02-19","2024-02-24"
"SHP-3858","TRN-18529","FedEx","2022-11-06","2022-11-08"
"SHP-3859","TRN-18531","FedEx","2023-07-30","2023-08-04"
"SHP-3860","TRN-18533","SweetHaul Logistics","2022-11-22","2022-11-26"
"SHP-3861","TRN-18534","SweetHaul Logistics","2025-06-29","2025-07-02"
"SHP-3862","TRN-18538","UPS","2024-11-08","2024-11-10"
"SHP-3863","TRN-18539","SweetHaul Logistics","2023-12-17","2023-12-19"
"SHP-3864","TRN-18541","SweetHaul Logistics","2022-08-05","2022-08-08"
"SHP-3865","TRN-18542","FedEx","2022-09-05","2022-09-10"
"SHP-3866","TRN-18543","UPS","2025-04-14","2025-04-20"
"SHP-3867","TRN-18546","UPS","2022-05-03","2022-05-09"
"SHP-3868","TRN-18549","UPS","2023-12-12","2023-12-17"
"SHP-3869","TRN-18552","UPS","2022-07-02","2022-07-07"
"SHP-3870","TRN-18554","ChocoExpress","2023-03-19","2023-03-23"
"SHP-3871","TRN-18555","UPS","2022-12-30","2023-01-04"
"SHP-3872","TRN-18556","SweetHaul Logistics","2025-06-12","2025-06-15"
"SHP-3873","TRN-18557","SweetHaul Logistics","2025-06-15","2025-06-20"
"SHP-3874","TRN-18558","SweetHaul Logistics","2022-05-21","2022-05-23"
"SHP-3875","TRN-18561","UPS","2023-04-02","2023-04-06"
"SHP-3876","TRN-18565","SweetHaul Logistics","2025-04-07","2025-04-12"
"SHP-3877","TRN-18568","ChocoExpress","2025-07-12","2025-07-16"
"SHP-3878","TRN-18572","UPS","2022-10-29","2022-11-01"
"SHP-3879","TRN-18577","SweetHaul Logistics","2022-03-20","2022-03-23"
"SHP-3880","TRN-18581","SweetHaul Logistics","2024-03-08","2024-03-12"
"SHP-3881","TRN-18583","UPS","2024-10-11","2024-10-15"
"SHP-3882","TRN-18584","UPS","2023-07-24","2023-07-29"
"SHP-3883","TRN-18587","ChocoExpress","2022-02-08","2022-02-14"
"SHP-3884","TRN-18589","FedEx","2023-09-09","2023-09-15"
"SHP-3885","TRN-18593","ChocoExpress","2022-11-23","2022-11-27"
"SHP-3886","TRN-18595","ChocoExpress","2022-09-16","2022-09-22"
"SHP-3887","TRN-18596","UPS","2023-10-05","2023-10-09"
"SHP-3888","TRN-18597","SweetHaul Logistics","2022-01-17","2022-01-22"
"SHP-3889","TRN-18599","SweetHaul Logistics","2022-02-14","2022-02-17"
"SHP-3890","TRN-18600","UPS","2024-10-30","2024-11-04"
"SHP-3891","TRN-18603","UPS","2024-02-22","2024-02-26"
"SHP-3892","TRN-18604","ChocoExpress","2024-05-01","2024-05-05"
"SHP-3893","TRN-18605","FedEx","2023-04-12","2023-04-14"
"SHP-3894","TRN-18606","SweetHaul Logistics","2022-07-03","2022-07-06"
"SHP-3895","TRN-18609","SweetHaul Logistics","2024-02-17","2024-02-21"
"SHP-3896","TRN-18610","UPS","2025-02-04","2025-02-08"
"SHP-3897","TRN-18611","FedEx","2022-11-20","2022-11-25"
"SHP-3898","TRN-18612","FedEx","2025-03-23","2025-03-25"
"SHP-3899","TRN-18613","SweetHaul Logistics","2023-11-13","2023-11-19"
"SHP-3900","TRN-18614","UPS","2022-02-02","2022-02-08"
"SHP-3901","TRN-18617","UPS","2022-02-26","2022-02-28"
"SHP-3902","TRN-18621","FedEx","2023-03-29","2023-04-04"
"SHP-3903","TRN-18622","UPS","2025-01-12","2025-01-16"
"SHP-3904","TRN-18623","UPS","2024-10-24","2024-10-30"
"SHP-3905","TRN-18626","UPS","2025-03-05","2025-03-11"
"SHP-3906","TRN-18631","FedEx","2023-03-08","2023-03-10"
"SHP-3907","TRN-18633","FedEx","2024-10-31","2024-11-06"
"SHP-3908","TRN-18634","UPS","2023-07-11","2023-07-15"
"SHP-3909","TRN-18635","ChocoExpress","2023-10-24","2023-10-26"
"SHP-3910","TRN-18636","FedEx","2024-08-23","2024-08-27"
"SHP-3911","TRN-18642","FedEx","2025-05-03","2025-05-06"
"SHP-3912","TRN-18645","SweetHaul Logistics","2022-09-22","2022-09-28"
"SHP-3913","TRN-18646","SweetHaul Logistics","2023-03-28","2023-04-01"
"SHP-3914","TRN-18648","FedEx","2025-06-05","2025-06-08"
"SHP-3915","TRN-18652","SweetHaul Logistics","2025-01-22","2025-01-27"
"SHP-3916","TRN-18660","SweetHaul Logistics","2024-02-23","2024-02-28"
"SHP-3917","TRN-18661","UPS","2025-04-26","2025-04-28"
"SHP-3918","TRN-18663","FedEx","2022-03-05","2022-03-08"
"SHP-3919","TRN-18666","UPS","2022-06-14","2022-06-19"
"SHP-3920","TRN-18670","UPS","2024-12-29","2024-12-31"
"SHP-3921","TRN-18671","ChocoExpress","2024-12-15","2024-12-17"
"SHP-3922","TRN-18675","UPS","2022-03-08","2022-03-12"
"SHP-3923","TRN-18677","UPS","2024-08-31","2024-09-04"
"SHP-3924","TRN-18678","ChocoExpress","2023-07-18","2023-07-20"
"SHP-3925","TRN-18681","ChocoExpress","2025-03-04","2025-03-10"
"SHP-3926","TRN-18688","UPS","2022-04-01","2022-04-04"
"SHP-3927","TRN-18692","FedEx","2025-08-24","2025-08-30"
"SHP-3928","TRN-18696","FedEx","2024-06-10","2024-06-16"
"SHP-3929","TRN-18697","UPS","2024-06-22","2024-06-24"
"SHP-3930","TRN-18699","SweetHaul Logistics","2022-12-09","2022-12-12"
"SHP-3931","TRN-18700","SweetHaul Logistics","2023-09-14","2023-09-17"
"SHP-3932","TRN-18703","FedEx","2023-08-02","2023-08-04"
"SHP-3933","TRN-18706","UPS","2022-07-05","2022-07-10"
"SHP-3934","TRN-18707","FedEx","2023-05-12","2023-05-14"
"SHP-3935","TRN-18708","UPS","2023-06-25","2023-06-27"
"SHP-3936","TRN-18709","ChocoExpress","2022-02-19","2022-02-25"
"SHP-3937","TRN-18711","SweetHaul Logistics","2023-02-13","2023-02-17"
"SHP-3938","TRN-18712","SweetHaul Logistics","2022-01-13","2022-01-19"
"SHP-3939","TRN-18720","FedEx","2024-06-20","2024-06-23"
"SHP-3940","TRN-18721","SweetHaul Logistics","2022-04-24","2022-04-27"
"SHP-3941","TRN-18722","SweetHaul Logistics","2022-07-26","2022-08-01"
"SHP-3942","TRN-18723","ChocoExpress","2023-03-22","2023-03-26"
"SHP-3943","TRN-18729","UPS","2022-11-12","2022-11-17"
"SHP-3944","TRN-18730","UPS","2022-12-02","2022-12-04"
"SHP-3945","TRN-18731","UPS","2025-01-29","2025-01-31"
"SHP-3946","TRN-18732","UPS","2022-01-22","2022-01-26"
"SHP-3947","TRN-18737","ChocoExpress","2025-09-26","2025-09-29"
"SHP-3948","TRN-18738","SweetHaul Logistics","2025-07-23","2025-07-26"
"SHP-3949","TRN-18739","ChocoExpress","2022-09-24","2022-09-28"
"SHP-3950","TRN-18741","UPS","2025-04-17","2025-04-20"
"SHP-3951","TRN-18744","FedEx","2024-06-15","2024-06-18"
"SHP-3952","TRN-18746","SweetHaul Logistics","2024-05-29","2024-06-01"
"SHP-3953","TRN-18747","SweetHaul Logistics","2024-10-15","2024-10-20"
"SHP-3954","TRN-18750","FedEx","2024-09-21","2024-09-23"
"SHP-3955","TRN-18751","FedEx","2025-01-22","2025-01-27"
